   ,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",06-04-2025 16:00,25.494,81.863,OZONE,7,83,41
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",06-04-2025 16:00,25.44919916,81.82735986,NH3,11,18,14
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",06-04-2025 16:00,25.44919916,81.82735986,OZONE,11,27,15
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 16:00,11.9309,79.8027,PM2.5,5,106,29
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 16:00,11.9309,79.8027,NO2,2,22,11
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 16:00,11.9309,79.8027,OZONE,3,56,31
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 16:00,11.9309,79.8027,PM10,13,67,28
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 16:00,11.9309,79.8027,CO,14,34,19
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 16:00,11.9309,79.8027,SO2,6,12,8
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 16:00,11.9309,79.8027,NH3,3,8,4
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",06-04-2025 16:00,10.423417,78.784889,NH3,2,3,2
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",06-04-2025 16:00,10.423417,78.784889,PM2.5,7,35,19
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",06-04-2025 16:00,10.423417,78.784889,PM10,11,45,26
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",06-04-2025 16:00,10.423417,78.784889,SO2,12,13,13
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",06-04-2025 16:00,10.423417,78.784889,NO2,13,16,15
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",06-04-2025 16:00,18.547056,73.826908,NO2,7,36,22
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",06-04-2025 16:00,18.5011743,73.8165527,OZONE,13,13,13
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 16:00,18.45445,73.854155,PM2.5,95,108,100
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 16:00,18.45445,73.854155,NO2,41,47,43
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 16:00,18.45445,73.854155,CO,48,50,50
India,Maharashtra,Pune,"Bhosari, Pune - IITM",06-04-2025 16:00,18.640051,73.848956,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Bhosari, Pune - IITM",06-04-2025 16:00,18.640051,73.848956,NO2,15,181,75
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",06-04-2025 16:00,18.60577,73.749976,NO2,26,61,42
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",06-04-2025 16:00,18.60577,73.749976,CO,55,126,86
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",06-04-2025 16:00,18.60577,73.749976,OZONE,1,139,78
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",06-04-2025 16:00,18.530085,73.849598,PM2.5,88,270,168
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",06-04-2025 16:00,18.530085,73.849598,PM10,103,172,134
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",06-04-2025 16:00,18.530085,73.849598,NO2,107,272,163
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",06-04-2025 16:00,18.530085,73.849598,SO2,2,28,13
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",06-04-2025 16:00,18.530085,73.849598,CO,34,94,42
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",06-04-2025 16:00,18.547056,73.826908,OZONE,1,184,152
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",06-04-2025 16:00,18.60577,73.749976,PM2.5,62,314,103
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",06-04-2025 16:00,18.501793,73.927532,PM2.5,25,141,74
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",06-04-2025 16:00,18.536457,73.805454,PM10,45,92,71
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",06-04-2025 16:00,18.501793,73.927532,CO,54,90,78
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",06-04-2025 16:00,18.5011743,73.8165527,CO,17,17,17
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 16:00,18.45445,73.854155,PM10,160,170,165
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 16:00,18.45445,73.854155,SO2,7,8,7
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",06-04-2025 16:00,18.536457,73.805454,OZONE,1,125,82
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",06-04-2025 16:00,18.547056,73.826908,NH3,1,5,3
India,Maharashtra,Pune,"Bhosari, Pune - IITM",06-04-2025 16:00,18.640051,73.848956,CO,1,82,18
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",06-04-2025 16:00,18.60577,73.749976,PM10,85,343,125
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",06-04-2025 16:00,18.501793,73.927532,PM10,33,177,112
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",06-04-2025 16:00,18.530085,73.849598,OZONE,1,81,34
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",06-04-2025 16:00,18.547056,73.826908,PM2.5,28,66,47
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",06-04-2025 16:00,18.547056,73.826908,PM10,55,118,90
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",06-04-2025 16:00,18.547056,73.826908,SO2,1,12,6
India,Maharashtra,Pune,"Bhosari, Pune - IITM",06-04-2025 16:00,18.640051,73.848956,OZONE,1,98,53
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",06-04-2025 16:00,18.501793,73.927532,NO2,79,125,100
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",06-04-2025 16:00,18.5011743,73.8165527,NO2,2,2,2
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",06-04-2025 16:00,18.536457,73.805454,CO,14,35,25
India,Maharashtra,Pune,"Bhosari, Pune - IITM",06-04-2025 16:00,18.640051,73.848956,PM10,75,176,127
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",06-04-2025 16:00,18.547056,73.826908,CO,14,117,32
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 16:00,18.45445,73.854155,NH3,11,11,11
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 16:00,18.45445,73.854155,OZONE,75,84,80
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",06-04-2025 16:00,18.536457,73.805454,PM2.5,25,66,47
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",06-04-2025 16:00,18.536457,73.805454,NO2,9,38,22
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",06-04-2025 16:00,18.501793,73.927532,OZONE,1,122,59
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",06-04-2025 16:00,18.5011743,73.8165527,PM2.5,28,28,28
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",06-04-2025 16:00,18.5011743,73.8165527,SO2,7,7,7
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025 16:00,25.366336,87.117468,NO2,14,26,19
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025 16:00,25.366336,87.117468,PM2.5,43,280,169
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025 16:00,25.366336,87.117468,NH3,3,3,3
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025 16:00,25.366336,87.117468,CO,54,84,79
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025 16:00,25.366336,87.117468,PM10,34,134,102
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025 16:00,25.366336,87.117468,SO2,16,17,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",06-04-2025 16:00,25.366336,87.117468,OZONE,8,56,18
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025 16:00,21.237755,81.705301,NH3,7,7,7
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",06-04-2025 16:00,21.371751,81.664929,SO2,13,85,35
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",06-04-2025 16:00,21.219665,81.630094,PM2.5,14,61,35
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",06-04-2025 16:00,21.219665,81.630094,NO2,47,206,86
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025 16:00,21.237755,81.705301,PM2.5,1,24,8
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025 16:00,21.237755,81.705301,SO2,10,19,12
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025 16:00,21.258815,81.578979,PM2.5,20,57,34
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025 16:00,21.258815,81.578979,NO2,37,58,48
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",06-04-2025 16:00,21.219665,81.630094,SO2,3,15,7
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025 16:00,21.237755,81.705301,NO2,15,25,22
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",06-04-2025 16:00,21.371751,81.664929,NO2,23,63,40
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025 16:00,21.258815,81.578979,NH3,7,7,7
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025 16:00,21.258815,81.578979,SO2,4,12,8
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",06-04-2025 16:00,21.258815,81.578979,CO,21,40,33
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",06-04-2025 16:00,21.219665,81.630094,CO,21,90,40
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",06-04-2025 16:00,21.219665,81.630094,OZONE,6,32,15
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",06-04-2025 16:00,21.237755,81.705301,PM10,34,76,58
